1.1197924528301886,1.0984716981132077,0.9028113207547169,0.9875283018867924,0.8589811320754718,1.132688679245283,0.9372358490566037,0.8115943396226415,0.8471320754716982,1.2364528301886792,1.083433962264151,0.9561981132075472,1.1518490566037736,1.0336132075471698,1.1178584905660376,1.0486320754716982,1.0793207547169812,0.921245283018868,0.9937735849056604,0.8060471698113207,0.7548867924528302,1.2158584905660377,1.0533490566037735,0.9230471698113207,1.0444811320754717,1.0136603773584905,1.1592169811320754,1.1358584905660376,1.0854622641509433,1.0320566037735848,0.9202264150943396,0.9430660377358491,1.0507358490566037,1.0660943396226414,0.9842358490566037,1.089367924528302,0.985745283018868,0.7998018867924528,0.9021509433962264,0.9551226415094339,1.0753207547169812,1.0689150943396226,1.0448490566037736,0.8716603773584906,1.1652358490566037,1.1302830188679245,1.1566981132075471,1.0694811320754716,1.1723207547169812,0.951933962264151,0.7082169811320754,0.6544622641509434,0.9989056603773585,1.029632075471698,0.8286037735849056,1.135122641509434,1.193509433962264,1.0482830188679244,0.7882830188679246,0.9883490566037736,0.9460849056603773,0.9077358490566038,0.7908018867924529,0.9534056603773585,1.0166132075471697,1.0937169811320755,1.0503490566037736,0.9001226415094339,1.2550283018867923,0.8220943396226414,0.9046603773584906,1.1934245283018867,1.060254716981132,1.0214528301886792,0.663811320754717,0.9576415094339623,1.081433962264151,1.041688679245283,1.053877358490566,0.7801320754716982,0.7042830188679245,0.9484528301886792,1.0026509433962265,1.0825754716981133,0.907311320754717,0.9145377358490566,1.1207169811320756,0.9585188679245282,0.8844056603773585,0.9322735849056604,1.1482075471698112,1.2789622641509433,1.018311320754717,1.0736603773584907,1.1702735849056605,0.937066037735849,1.1305,0.7676698113207547,0.8689150943396227,0.9031037735849057,1.0782358490566037,0.9701792452830189,1.0129056603773585,1.2336509433962264,1.1359905660377358,0.7629905660377359,1.1268679245283018,1.0124622641509433,0.9806132075471697,0.8433207547169811,1.1640754716981132,0.9970849056603773,0.8456698113207548,1.0626415094339623,1.0599716981132075,1.0933867924528302,0.6664433962264151,0.9311037735849057,0.9573490566037736,1.1172169811320753,1.0323207547169813,0.9810283018867925,1.1127830188679244,1.075877358490566,0.6757264150943396,0.933622641509434,0.8984811320754718,0.9750849056603773,0.9668773584905661,1.1297924528301886,0.9259716981132076,1.1365283018867924,0.9353490566037737,1.0791981132075472,0.7796132075471698,1.0171698113207546,1.2750283018867923,1.0979811320754718,1.1211509433962263,1.1101320754716981,1.2340377358490566,1.2248490566037735,1.0913207547169812,0.9525754716981132,0.7848301886792453,0.9924999999999999,0.830877358490566,1.1492075471698113,1.1462452830188679,0.9580471698113208,0.987433962264151,0.9999811320754718,1.0397735849056604,0.7715283018867924,1.2029905660377358,0.9080283018867925,1.0759150943396225,1.1003018867924528,0.8193867924528302,0.8817169811320755,1.1698584905660376,0.9958301886792453,0.8468584905660377,0.9623490566037736,1.0229150943396226,1.0596981132075471,1.046632075471698,0.9579716981132076,0.9340943396226414,1.1078773584905661,0.7739622641509435,1.1158773584905661,0.987311320754717,1.1669528301886793,0.9743301886792453,1.1624999999999999,0.9509622641509434,0.968867924528302,1.1642264150943396,1.171377358490566,1.1183113207547168,0.9082358490566037,1.0682358490566037,1.1385283018867924,1.1117169811320755,0.8217641509433962,1.0384716981132076,1.062679245283019,1.0168301886792452,1.251811320754717,1.0024811320754718,0.6008490566037735,0.853066037735849,0.8520754716981132,1.1218867924528302,0.9007924528301886,0.8959433962264151,1.063877358490566,0.8709622641509435,0.9749811320754717,1.2270943396226415,1.0296509433962264,1.1342924528301888,0.9318867924528302,1.1495094339622642,1.1588962264150944,1.12338679245283,1.0316981132075471,1.1384528301886792,1.1737924528301886,1.0066981132075472,1.1745660377358491,1.050443396226415,1.068745283018868,0.8322641509433962,1.0627075471698113,0.9921509433962264,1.0957547169811321,0.6597547169811321,0.9175471698113208,0.8899245283018867,0.6743018867924528,0.766254716981132,1.013820754716981,0.8981792452830188,0.7618584905660378,1.2236698113207547,1.0267830188679246,0.8598301886792452,0.914179245283019,0.9871415094339623,1.1270188679245283,1.1064622641509434,1.0187358490566039,1.2087641509433962,0.8732169811320756,1.187443396226415,0.9540471698113208,1.0288867924528302,1.106311320754717,1.076698113207547,1.0191037735849058,0.9980849056603773,0.9523584905660377,1.22761320754717,0.9780849056603774,1.1489150943396227,1.1062075471698112,0.9631320754716981,0.9833018867924529,0.9176320754716981,1.114311320754717,1.064066037735849,1.1246037735849057,0.8882169811320755,1.0165,1.0826603773584906,1.0093490566037735,1.1148490566037736,0.9379811320754717,1.0410566037735849,1.0250849056603775,1.1322169811320755,1.1356509433962265,0.9233584905660378,0.7622264150943396,0.9325943396226416,1.0936698113207548,1.167877358490566,1.0123396226415096,1.1314528301886793,0.9333679245283019,0.8486037735849057,0.9786792452830189,1.184056603773585,0.9252169811320754,1.16088679245283,0.9092830188679245,0.9993867924528302,0.8753679245283019,1.0665377358490566,0.7204150943396227,0.5894339622641509,0.7667075471698114,0.9828018867924528,0.9294811320754718,0.9893867924528302,1.0046037735849056,1.1370943396226414,1.1544999999999999,0.9954150943396226,1.2511698113207548,1.1174150943396226,1.0059622641509434,1.108443396226415,0.8802075471698114,0.8979339622641509,1.0599622641509434,1.1958962264150943,1.050367924528302,1.0061132075471697,0.9144622641509434,0.9727358490566038,1.0834716981132075,1.0237358490566038,1.2006320754716981,0.8522358490566038,1.1380849056603775,0.9891037735849056,0.997245283018868,1.004245283018868,0.9885094339622641,0.8523962264150944,1.0293396226415095,1.266179245283019,1.1157264150943396,1.109122641509434,1.1430188679245283,1.0627075471698113,0.9711792452830188,0.8940943396226415,0.8752547169811321,0.8980188679245282,0.9299622641509433,1.1486603773584905,0.8954622641509433,1.0970471698113209,0.8702169811320755,1.201188679245283,0.9706792452830189,0.9238113207547171,1.1704999999999999,1.0813962264150943,0.9163962264150944,0.7530283018867925,0.7916320754716981,1.1829716981132075,0.7406415094339622,1.1807264150943395,0.8846792452830188,1.047745283018868,1.0335377358490567,1.0527169811320753,1.1617075471698113,1.0771415094339623,0.9355471698113208,0.8480000000000001,1.1344528301886792,1.2046981132075472,0.8014905660377358,1.0168773584905662,1.1482735849056604,1.1848396226415094,0.957,0.9511509433962264,0.9431415094339622,1.1570943396226414,1.1701981132075472,0.7120377358490566,0.9526509433962264,1.1405283018867924,1.0894905660377359,1.065933962264151,0.9744905660377359,1.1370754716981133,0.898311320754717,0.767433962264151,1.137811320754717,0.9509716981132075,1.1764528301886792,1.1092075471698113,1.0051698113207548,0.9385283018867924,0.9399811320754717,0.8075094339622642,1.0817075471698114,1.1708018867924528,1.1110283018867926,1.0088301886792455,0.9752641509433962,0.8256132075471698,0.9481886792452829,1.0768396226415093,0.7125283018867925,0.9861132075471699,0.9831886792452831,1.1726981132075471,1.1330283018867924,1.229301886792453,1.006301886792453,1.0369811320754718,1.0986603773584906,0.8376320754716982,0.883943396226415,0.9603301886792452,1.0185943396226416,1.164622641509434,0.9509528301886793,0.9269716981132076,1.0159245283018867,1.1738867924528302,1.0373679245283018,1.0075471698113208,0.9876603773584905,1.1855094339622643,1.1296792452830189,1.0378490566037737,1.0269150943396226,0.9139811320754717,1.1174245283018869,1.094622641509434,1.0611603773584906,1.1126132075471697,1.0757547169811321,1.0634716981132075,1.059754716981132,1.147367924528302,1.017867924528302,1.0449528301886792,1.010377358490566,0.8924245283018868,1.1497641509433962,1.2445849056603773,0.9229150943396226,1.065122641509434,0.8441603773584905,1.202254716981132,1.064132075471698,1.1410283018867924,1.2116792452830187,0.9627358490566037,1.1567735849056604,0.9610283018867924,1.1395471698113209,1.0178584905660377,0.7623301886792453,0.8011981132075472,0.809,1.1626792452830188,1.014490566037736,1.0193679245283018,0.9165377358490566,1.227377358490566,1.0238301886792454,1.244132075471698,0.9789811320754718,1.1144716981132075,0.890066037735849,1.013754716981132,0.9096698113207546,0.9183679245283018,1.093311320754717,0.960367924528302,1.0050283018867925,0.9175566037735848,1.0213396226415095,1.005990566037736,1.0075188679245284,0.9403867924528302,1.0398490566037737,1.1412735849056603,1.0229150943396226,1.1598301886792453,1.072688679245283,0.9832169811320755,0.6015188679245284,0.8675188679245283,1.0117830188679244,0.9232735849056605,1.213566037735849,1.1435188679245283,0.8665188679245283,1.1754245283018867,1.1179622641509435,0.8405754716981132,0.9660566037735849,1.2280660377358492,0.9616509433962265,1.1315849056603773,1.0246037735849056,1.0984245283018867,1.070066037735849,1.0809811320754716,1.2232452830188678,0.9957075471698114,1.0677641509433964,1.2360188679245283,0.9174245283018868,0.9997924528301886,1.1527924528301887,1.1802830188679245,0.9209716981132076,1.052075471698113,0.9525283018867925,1.1479433962264152,1.014377358490566,1.209867924528302,0.660122641509434,0.8289056603773586,0.899254716981132,0.9648584905660378,1.0570471698113206,1.073877358490566,1.0387075471698113,0.7780849056603774,0.9986226415094339,0.7995849056603773,1.0365188679245283,0.9820943396226416,1.2245,1.1950094339622641,0.951811320754717,0.8384528301886793,0.8088867924528302,1.0359716981132077,0.7537264150943396,1.0328584905660378,0.9275094339622642,0.9301981132075472,1.0099150943396227,0.970745283018868,1.121556603773585,0.9300188679245283,1.0689245283018867,0.9456698113207547,1.051056603773585,1.2277452830188678,1.1341981132075472,1.1647169811320754,1.131754716981132,0.6733679245283019,1.0752641509433962,1.167198113207547,1.1892264150943397,1.198179245283019,0.985566037735849,1.1541509433962265,1.0682075471698114,0.8304905660377359,1.0660188679245284,1.0633396226415095,0.9588773584905661,1.0287264150943396,1.258245283018868,0.8929811320754718,0.9051037735849057,0.819188679245283,0.9845188679245283,0.8877452830188679,1.1425,0.9266415094339623,1.135301886792453,1.0385283018867926,0.9118301886792453,1.037754716981132,1.1731509433962264,1.1441981132075472,0.8895471698113208,1.0409150943396226,1.1217547169811322,1.1623113207547169,0.8069433962264151,0.9202264150943396,0.9394433962264152,0.9541603773584906,1.0539150943396227,0.9224150943396227,0.9434150943396226,1.2394811320754715,1.0035849056603774,1.131556603773585,0.8638207547169812,1.0637075471698114,1.1424622641509434,0.9416132075471699,0.8531037735849056,0.7037641509433963,1.1065283018867924,1.0796981132075472,1.1008962264150943,0.9318962264150944,1.1242735849056604,1.1549056603773584,0.8496886792452829,0.8339905660377359,1.2102075471698115,1.0181981132075473,0.9768773584905661,0.8566603773584905,1.0820188679245284,0.9443113207547169,0.8353301886792452,1.106254716981132,0.9840943396226415,1.1088584905660377,1.0768867924528303,0.9216415094339623,1.097367924528302,1.140688679245283,1.1576037735849056,1.101377358490566,1.1377830188679245,1.153367924528302,1.0311698113207548,0.9185377358490565,1.0835471698113206,1.1673396226415094,1.1243396226415094,1.1006037735849057,1.084679245283019,0.9204150943396225,1.2342358490566039,1.0715377358490565,1.0643301886792453,1.1049245283018867,0.9329622641509434,0.7186698113207547,1.2025471698113208,1.2904433962264152,0.8917169811320755,1.2149339622641508,1.0943018867924528,1.1114622641509433,0.7342547169811321,1.1711037735849057,1.0084811320754716,0.8625849056603774,1.0515566037735848,0.9687924528301887,1.068933962264151,0.9732547169811321,1.0463962264150943,1.1363679245283018,1.1731509433962264,0.9926792452830189,0.9054622641509434,0.9938962264150943,1.0161415094339623,1.0127924528301886,1.0934433962264152,0.8874056603773585,0.8722547169811321,0.9260283018867925,1.0065377358490566,0.9434528301886792,1.1713301886792453,0.8718396226415095,1.199198113207547,1.0146981132075472,0.9380377358490566,0.9591320754716982,0.8707830188679245,0.9663396226415094,1.1227641509433963,0.9648679245283018,1.1822358490566036,1.2491037735849058,0.8763207547169811,0.9484622641509435,1.0337641509433961,1.1005849056603774,1.1836415094339623,1.1042169811320754,1.1482735849056604,0.7460283018867924,0.9162830188679246,0.9871509433962264,1.1003018867924528,0.9514999999999999,1.1617830188679246,0.9534150943396226,1.1258207547169812,0.9502641509433962,1.0468490566037736,1.0767830188679244,1.2485943396226415,1.135320754716981,1.2172735849056604,1.1888962264150944,0.8418584905660377,1.1364811320754717,1.0406415094339623,0.9978679245283019,1.0737924528301888,0.8621698113207548,1.202688679245283,1.0271792452830188,1.1886320754716981,1.0805849056603773,1.2086320754716982,1.2398679245283017,0.8907075471698114,1.0276981132075473,0.9049245283018867,0.9121132075471697,0.7762169811320755,1.0648867924528302,1.054424528301887,0.7415377358490566,0.9296132075471698,0.9970377358490566,0.8722358490566037,0.9342452830188679,0.9419056603773585,1.1909056603773585,1.1871981132075473,1.0896698113207546,0.9648867924528303,0.9132547169811321,0.7744622641509434,1.0329811320754716,0.8587924528301887,1.1833396226415094,0.9981886792452831,0.7109150943396226,0.7677735849056604,1.0774528301886792,1.0434905660377358,0.861688679245283,0.9289622641509434,0.9463962264150944,1.1008584905660377,0.5142924528301887,0.7030283018867924,0.9799245283018868,0.9039811320754717,1.0024056603773583,1.0405188679245283,0.9157264150943396,0.7515094339622641,0.9690188679245283,1.093433962264151,1.1367924528301887,1.0896886792452831,0.6856509433962265,1.129556603773585,0.8907169811320754,0.9241792452830188,0.8962547169811321,1.1432830188679246,0.9140566037735849,1.2026037735849056,0.959877358490566,1.03388679245283,0.8357641509433962,0.9158584905660377,0.9393018867924529,1.04861320754717,0.9970094339622643,1.0622075471698114,1.1557735849056603,0.9958396226415094,0.875122641509434,0.8018490566037736,1.189745283018868,0.9750471698113208,0.7879339622641509,0.8079528301886792,1.005566037735849,0.8993490566037736,1.0157169811320754,0.9087735849056604,1.1476981132075472,1.1624528301886792,1.1279528301886792,0.9209056603773584,1.1537641509433962,0.9410377358490566,1.0257830188679247,0.7610094339622642,1.0452830188679245,1.194066037735849,1.1204528301886794,1.0534716981132075,0.9792169811320754,1.183867924528302,1.1612830188679246,1.197377358490566,1.090990566037736,0.8838962264150944,1.0572358490566036,0.9076509433962264,1.0252830188679245,1.014811320754717,1.127811320754717,1.0052547169811321,1.197622641509434,1.1345,1.1288396226415094,0.806245283018868,0.9253490566037736,1.0522830188679246,1.0899905660377358,1.0798018867924528,0.8959811320754717,0.9046886792452831,0.9330660377358491,0.9224528301886793,1.048556603773585,0.9897830188679245,1.095811320754717,0.9412924528301887,1.2101698113207546,0.9862452830188679,0.9021603773584906,0.919179245283019,0.8715754716981132,0.9469433962264151,1.1769716981132075,1.138877358490566,0.9322264150943397,1.105301886792453,0.8892358490566038,0.9450660377358491,0.7025471698113207,1.1644245283018868,0.7809245283018869,1.2128584905660376,1.0511603773584905,1.0677735849056604,1.009764150943396,1.1183490566037737,0.9369056603773585,1.1212358490566037,1.031688679245283,0.9850377358490566,1.1814056603773584,1.0755943396226415,0.8964716981132075,1.2398113207547168,1.0532924528301888,1.0353396226415095,1.080754716981132,0.9271132075471699,1.048820754716981,1.0094905660377358,1.0079716981132076,0.9032169811320755,1.0388396226415095,1.2004245283018868,1.165,1.135679245283019,0.862622641509434,1.2862075471698113,0.8690943396226415,1.1256698113207546,1.1058018867924528,0.9310094339622641,1.2336603773584907,0.8894811320754716,1.1502547169811321,1.0422358490566037,1.0970943396226416,0.9791981132075472,0.8819528301886792,1.0854056603773585,0.9684905660377359,1.062254716981132,0.8694433962264151,1.1620471698113208,0.8740849056603774,0.9634339622641509,1.1886698113207548,1.0434905660377358,1.0847924528301887,1.0473490566037735,0.6220188679245283,1.103188679245283,1.0243962264150943,1.0656037735849055,0.9967830188679245,1.0295754716981134,1.1168301886792453,0.9751981132075471,1.0049056603773585,0.8881509433962265,1.145122641509434,1.2041603773584906,0.8879245283018868,1.0600849056603774,0.9600566037735849,0.7241132075471698,1.1844905660377358,1.2302169811320753,0.5310094339622642,1.0833679245283019,1.221433962264151,1.1420283018867925,1.1870188679245284,1.183933962264151,0.7988490566037736,1.0522830188679246,1.088735849056604,1.071688679245283,0.9913018867924529,1.0778018867924528,1.116688679245283,0.9905849056603773,1.0274339622641508,0.9083867924528302,0.9338207547169811,1.1644811320754718,0.9351132075471698,1.0996981132075472,0.6482830188679246,1.1672264150943397,0.6300377358490566,1.0430754716981132,1.2460943396226416,1.0452641509433962,1.1794811320754717,0.9540566037735848,1.2856698113207548,0.8730660377358491,1.0441603773584904,1.0604528301886793,1.0676792452830188,0.9698490566037736,1.0678301886792452,1.1068396226415094,1.007764150943396,1.1075754716981132,0.9926037735849056,1.0829622641509433,1.0182924528301887,0.9797075471698113,1.0461698113207547,1.1955377358490566,1.0793301886792452,0.883311320754717,0.8540566037735849,1.1101132075471698,0.8830943396226415,1.090433962264151,0.9954905660377359,1.0620754716981131,1.1419433962264152,0.6749811320754717,0.9136132075471698,0.9097075471698114,1.1988679245283018,0.6358584905660377,1.155301886792453,1.0066415094339622,1.0830943396226416,1.1805566037735848,1.0571037735849056,0.8224811320754718,1.0700471698113208,1.0608962264150943,1.0696792452830188,1.0102169811320754,1.0241698113207547,0.6374811320754716,0.9831320754716981,1.135311320754717,0.8595377358490567,1.0613301886792452,1.1850377358490567,0.9150094339622642,1.093066037735849,1.2066415094339622,1.0373584905660376,0.9800849056603773,1.170877358490566,0.7690283018867924,1.096311320754717,1.1163679245283018,1.2306132075471699,0.9706226415094339,1.0404811320754717,1.0987075471698113,1.1205943396226414,1.112188679245283,0.8982641509433962,1.0641509433962264,0.7699528301886792,1.031990566037736,1.012122641509434,0.812377358490566,1.0555283018867925,1.2573867924528301,1.008075471698113,1.1607264150943397,0.8622924528301887,0.9995471698113207,0.9522358490566037,0.9319339622641509,1.0861509433962264,1.114877358490566,1.081943396226415,1.0999999999999999,0.967245283018868,0.9204716981132075,1.0376981132075471,0.995933962264151,1.0788207547169812,1.1587264150943397,1.0628301886792453,1.2779811320754717,1.0890943396226416,1.0570283018867925,1.1801698113207546,1.1160094339622642,1.0901603773584907,1.0719150943396227,1.1677075471698113,1.096556603773585,1.1836037735849056,0.8812735849056604,1.2366037735849058,0.9834150943396227,0.7723962264150943,0.8917547169811321,0.8208396226415094,1.0419811320754717,0.8537547169811321,0.8361320754716981,1.1535754716981133,1.124443396226415,1.1170188679245283,1.0298679245283018,1.0721698113207547,1.0381603773584906,1.2274245283018868,1.1882641509433962,1.072311320754717,1.1283962264150944,1.140679245283019,1.1539245283018869,1.0981792452830188,1.1840377358490566,1.009632075471698,0.8585,0.9379245283018868,1.1782641509433962,1.089179245283019,0.846622641509434,1.0213962264150944,0.983688679245283,1.1767830188679245,0.9161981132075472,1.0573018867924528,1.022179245283019,1.3209811320754716,1.145688679245283,1.0535849056603774,1.0720943396226414,0.981820754716981,0.8966037735849057,0.842245283018868,1.065056603773585,1.0940849056603774,1.1138490566037735,1.120509433962264,1.0772075471698113,1.1278773584905661,1.1099056603773585,0.9699622641509434,1.0854622641509433,1.2584716981132076,0.9151509433962264,0.9611320754716981,1.1496037735849056,1.0932735849056603,1.1787924528301887,1.1079811320754718,1.020132075471698,1.1525188679245284,0.8773679245283019,0.8455471698113207,1.1026415094339623,1.0781037735849057,1.103122641509434,1.2547075471698113,1.161254716981132,1.2250754716981131,1.0164528301886793,1.0714811320754716,0.9911603773584906,0.9823867924528301,1.0892924528301886,0.9855377358490566,1.1443962264150944,0.980877358490566,0.9064622641509433,1.143443396226415,1.1259245283018868,0.5694528301886793,0.9531792452830189,0.9299245283018868,1.0168207547169812,1.0972830188679246,0.9956132075471698,1.0115188679245284,1.1288301886792453,0.9768396226415095,1.0731509433962265,1.1736509433962263,1.1276509433962265,1.1175283018867925,1.0098490566037737,0.9575849056603774,1.0753490566037736,1.0401415094339623,0.9651603773584906,1.1747830188679245,1.051943396226415,1.207990566037736,1.0058018867924527,0.9226886792452831,1.022556603773585,1.1127358490566037,1.1233490566037736,1.0981603773584905,1.0609245283018869,1.0036509433962264,0.9590849056603773,1.0929622641509433,1.0619245283018868,1.0878584905660378,0.8564905660377358,1.0741603773584907,1.2681132075471697,1.1753396226415094,1.072367924528302,0.7741320754716982,1.024754716981132,0.9451981132075472,1.1285566037735848,0.9686415094339623,1.0181981132075473,1.173,1.0873396226415093,0.8876132075471699,1.0822735849056604,0.7831320754716982,1.0318584905660377,0.9718301886792452,0.9623301886792454,0.9355849056603773,1.1406698113207547,1.050547169811321,1.1294528301886793,1.0133396226415095,1.1373584905660377,0.7804245283018867,1.1511698113207547,1.0953584905660378,1.108509433962264,1.1497358490566039,0.9818584905660377,0.7769999999999999,1.0596320754716981,1.2381509433962263,1.0246603773584906,1.084933962264151,1.1129622641509433,0.9758301886792453,1.107245283018868,1.017811320754717,0.9920943396226416,0.9400849056603774,1.1892358490566037,1.0264811320754716,1.1160849056603774,1.0736320754716981,1.0184622641509433,1.1826415094339622,1.195264150943396,1.0893018867924529,1.0692264150943396,1.1460849056603775,0.9556981132075472,1.2149622641509434,1.167132075471698,0.9345283018867925,1.2712264150943395,1.1381320754716981,1.0573207547169812,0.9954528301886792,0.9338490566037736,1.0442735849056604,1.0744811320754717,0.9670471698113208,0.8937735849056603,0.932622641509434,1.0117358490566037,0.8738207547169812,0.937367924528302,0.741056603773585,1.2285943396226415,0.982188679245283,1.0506698113207547,1.058132075471698,1.0698490566037735,1.04611320754717,1.0374999999999999,0.9505943396226415,1.0080471698113207
