1.4885594648753498e7
1.2953735841284724e7
1.0733586538771842e7
1.6447475315387258e7
2.6960806884545106e7
2.796322461413882e7
2.8636217796840437e7
2.8946765282995123e7
2.7127986662631415e7
2.64685846485152e7
2.316993117604337e7
2.4936968025266692e7
