0.479054137;0.244694728;0.179862457;0.39921225;0.446719977;0.625556688;0.595915721;0.628693302;0.655504083;0.389391656;0.400481353;0.418036238;0.251710837;0.412483346;0.338293991;0.363536507;0.534351747;0.555576668;0.654638027;0.651717544;0.647854118;0.614931706;0.340659147;0.345701951;0.204842323;0.190995705;0.327506427;0.301820406;0.551043077;0.555576668;0.602049984;0.629192992;0.675445418;0.614931706;0.44963669;0.36140111;0.204842323;0.437262256;0.244415245;0.521848599;0.577166304;0.480761001;0.627282438;0.604018029;0.655504083;0.621884136;0.332325512;0.250252965;0.213476977;0.397969985;0.34696584;0.282890474;0.518171421;0.610753735;0.574352691;0.639409233;0.655504083;0.621884136;0.452473917;0.26912463;0.31975435;0.30974054;0.22743125;0.311429679;0.500371268;0.580580979;0.612697644;0.618313395;0.582600014;0.546349829;0.400481353;0.250252965;0.204477565;0.285314441;0.322385035;0.353158787;0.533041471;0.580580979;0.627282438;0.653503957;0.644833833;0.572541241;0.258395558;0.315291772;0.364527713;0.224902554;0.240272138;0.217254917;0.500371268;0.625556688;0.607983042;0.639409233;0.629751183;0.599486274;0.400481353;0.341622711;0.251710837;0.291206841;0.345743664;0.282890474;0.551043077;0.605319392;0.62845754;0.629192992;0.703911923;0.487854137;0.411124548;0.332905926;0.2378009;0.422217918;0.327506427;0.381950959;0.577166304;0.555576668;0.602049984;0.651717544;0.619074746;0.468954581;0.411124548;0.36140111;0.479054137;0.30974054;0.265690165;0.342281848;0.47536055;0.576208008;0.639868355;0.626480341;0.659118751;0.518096325;0.289483802;0.315291772;0.31922276;0.243367287;0.193663773;0.39921225;0.510795105;0.591886453;0.674427785;0.656629602;0.647232295;0.490621724;0.289483802;0.378350099;0.479054137;0.422306414;0.324333929;0.39921225;0.499347263;0.59385508;0.610822412;0.69015829;0.649661975;0.488013845;0.289483802;0.276388611;0.392563897;0.290624208;0.347699322;0.39921225;0.484320085;0.59331406;0.610822412;0.625378376;0.675445418;0.487854137;0.340659147;0.293751297;0.447895732;0.437262256;0.271959703;0.353158787;0.518171421;0.580580979;0.610822412;0.604018029;0.592128654;0.487854137;0.44963669;0.345701951;0.2378009;0.456592063;0.222510003;0.490098721;0.577166304;0.600567174;0.562109476;0.604018029;0.589911513;0.568913356;0.43096135;0.250252965;0.251710837;0.285314441;0.345743664;0.311429679;0.551043077;0.480761001;0.654638027;0.629192992;0.619074746;0.614931706;0.44963669;0.332905926;0.447895732;0.437262256;0.34696584;0.324241451;0.53980265;0.59385508;0.595915721;0.625378376;0.576402415;0.546349829;0.400481353;0.414138492;0.251710837;0.361074874;0.246745759;0.282890474;0.549288191;0.59385508;0.591366623;0.656629602;0.69126053;0.488013845;0.258395558;0.378350099;0.398872653;0.278854225;0.347699322;0.39921225;0.47536055;0.580580979;0.612697644;0.618815056;0.633214575;0.621884136;0.400481353;0.313127838;0.31975435;0.278854225;0.191519923;0.324241451;0.518171421;0.607387741;0.582574227;0.625378376;0.589911513;0.536886404;0.258395558;0.321832784;0.479054137;0.278854225;0.179862457;0.343483947;0.533041471;0.610753735;0.595915721;0.617967286;0.613189997;0.621884136;0.452473917;0.26912463;0.456107171;0.267037766;0.273175785;0.311429679;0.533041471;0.480761001;0.602049984;0.651717544;0.619074746;0.487854137;0.411124548;0.345701951;0.209280783;0.234106447;0.345743664;0.324241451;0.42923221;0.610753735;0.574260426;0.598748967;0.576402415;0.621884136;0.258395558;0.37232631;0.309831338;0.283013542;0.370426787;0.405559946;0.446719977;0.586040253;0.651727082;0.626480341;0.644833833;0.536886404;0.258395558;0.315291772;0.31922276;0.225893002;0.246763941;0.285367288;0.512518142;0.555576668;0.602049984;0.629192992;0.592128654;0.496380003;0.411124548;0.345701951;0.350038513;0.461598685;0.306993814;0.363536507;0.602735015;0.599238492;0.574260426;0.572121992;0.589911513;0.389391656;0.400481353;0.414138492;0.204477565;0.429285075;0.306993814;0.333342737;0.53980265;0.610753735;0.582574227;0.628693302;0.589911513;0.568913356;0.352711191;0.250252965;0.24041494;0.294158164;0.240272138;0.398504589;0.536251962;0.555576668;0.602049984;0.629192992;0.619074746;0.468954581;0.340659147;0.36140111;0.272083096;0.456592063;0.267536204;0.521848599;0.536251962;0.605319392;0.654638027;0.651717544;0.703911923;0.614931706;0.340659147;0.415457624;0.171176924;0.290624208;0.347699322;0.217254917;0.512518142;0.607387741;0.607983042;0.653503957;0.620405058;0.572541241;0.289483802;0.292556031;0.24152203;0.283013542;0.193663773;0.39921225;0.484320085;0.59385508;0.607983042;0.598748967;0.592128654;0.614931706;0.44963669;0.415457624;0.18940771;0.35920869;0.267536204;0.381950959;0.549288191;0.480761001;0.602049984;0.708414268;0.619074746;0.476091719;0.340659147;0.345701951;0.305017112;0.208975405;0.244415245;0.490098721;0.536251962;0.480761001;0.62845754;0.629192992;0.675445418;0.476091719;0.44963669;0.331311393;0.204842323;0.234106447;0.41770558;0.494038823;0.577166304;0.480761001;0.562109476;0.618313395;0.655504083;0.389391656;0.352711191;0.326028684;0.31975435;0.278854225;0.347699322;0.457417367;0.446719977;0.591886453;0.562109476;0.626480341;0.659118751;0.572541241;0.289483802;0.276388611;0.398872653;0.290624208;0.193663773;0.412127063;0.47536055;0.576208008;0.591366623;0.69015829;0.680366597;0.488013845;0.289483802;0.37232631;0.479054137;0.290624208;0.209234489;0.350310795;0.477955634;0.59331406;0.607983042;0.618313395;0.633214575;0.568913356;0.332325512;0.326028684;0.204477565;0.247195473;0.280187411;0.381950959;0.577166304;0.480761001;0.602049984;0.708414268;0.647854118;0.468954581;0.411124548;0.310050961;0.447895732;0.456592063;0.327506427;0.490098721;0.536251962;0.555576668;0.602049984;0.708414268;0.592128654;0.468954581;0.411124548;0.310050961;0.398872653;0.422306414;0.292059934;0.363536507;0.518171421;0.580580979;0.607983042;0.639409233;0.633214575;0.546349829;0.352711191;0.427567709;0.191219897;0.429285075;0.345743664;0.285367288;0.53980265;0.607387741;0.612697644;0.639409233;0.5990854;0.389391656;0.452473917;0.250252965;0.204477565;0.361074874;0.306993814;0.345747037;0.549288191;0.599238492;0.562109476;0.618815056;0.576402415;0.518096325;0.289483802;0.315291772;0.479054137;0.283013542;0.191519923;0.405559946;0.47536055;0.607387741;0.574260426;0.628693302;0.52095101;0.568913356;0.400481353;0.26912463;0.345577579;0.223952659;0.236868305;0.217254917;0.549288191;0.610753735;0.674427785;0.653503957;0.649661975;0.490621724;0.258395558;0.329894031;0.479054137;0.30974054;0.179862457;0.457417367;0.510795105;0.586040253;0.637175312;0.656629602;0.644833833;0.518096325;0.258395558;0.321832784;0.479054137;0.290624208;0.324333929;0.412127063;0.484320085;0.625556688;0.627282438;0.639409233;0.589911513;0.518096325;0.289483802;0.378350099;0.320160943;0.290624208;0.179862457;0.217254917;0.602735015;0.607387741;0.591366623;0.598748967;0.582600014;0.568913356;0.452473917;0.26912463;0.213476977;0.240396468;0.322385035;0.285367288;0.602735015;0.433381902;0.584558242;0.656629602;0.647232295;0.488013845;0.289483802;0.397575876;0.289276526;0.225893002;0.179862457;0.412127063;0.510795105;0.600567174;0.574260426;0.708414268;0.592128654;0.487854137;0.411124548;0.293751297;0.171176924;0.278854225;0.193663773;0.342281848;0.500371268;0.595641633;0.616069019;0.617967286;0.632660858;0.568913356;0.400481353;0.309670458;0.24041494;0.397969985;0.236868305;0.324241451;0.512518142;0.625556688;0.627282438;0.618815056;0.589911513;0.599486274;0.400481353;0.418036238;0.251710837;0.291206841;0.246745759;0.466174671;0.512518142;0.580580979;0.582574227;0.598748967;0.589911513;0.599486274;0.401897923;0.26912463;0.431122443;0.351332537;0.240272138;0.445462811;0.477955634;0.607387741;0.610822412;0.604018029;0.675445418;0.614931706;0.340659147;0.354077772;0.305017112;0.234106447;0.338293991;0.311429679;0.477955634;0.600567174;0.610822412;0.69015829;0.620405058;0.572541241;0.289483802;0.378350099;0.364527713;0.278854225;0.347699322;0.412127063;0.510795105;0.599238492;0.607983042;0.572121992;0.589911513;0.546349829;0.352711191;0.427567709;0.267747134;0.294158164;0.238718704;0.345747037;0.53980265;0.59385508;0.574260426;0.617967286;0.675445418;0.496380003;0.340659147;0.415457624;0.272083096;0.422217918;0.267536204;0.471305214;0.512518142;0.59385508;0.612697644;0.618815056;0.629751183;0.546349829;0.400481353;0.26912463;0.213476977;0.361074874;0.338293991;0.282890474;0.512518142;0.59385508;0.591366623;0.656629602;0.659118751;0.518096325;0.258395558;0.315291772;0.398872653;0.290624208;0.209234489;0.461383684;0.477955634;0.580580979;0.612697644;0.69015829;0.69126053;0.536886404;0.258395558;0.292556031;0.373001943;0.244694728;0.189859564;0.39921225;0.543279659;0.591886453;0.637175312;0.626480341;0.644833833;0.572541241;0.289483802;0.276388611;0.327001753;0.278854225;0.370426787;0.285367288;0.549288191;0.607387741;0.616069019;0.618815056;0.655504083;0.621884136;0.352711191;0.26912463;0.204477565;0.397969985;0.246745759;0.282890474;0.477955634;0.59331406;0.607983042;0.598748967;0.589911513;0.568913356;0.400481353;0.26912463;0.251710837;0.240396468;0.306993814;0.365486911;0.602735015;0.607387741;0.595915721;0.628693302;0.619074746;0.476091719;0.44963669;0.415457624;0.272083096;0.437262256;0.41770558;0.521848599;0.577166304;0.480761001;0.602049984;0.629192992;0.647854118;0.476091719;0.411124548;0.332905926;0.24152203;0.283013542;0.193663773;0.39921225;0.474066247;0.576208008;0.651727082;0.656629602;0.649661975;0.488013845;0.289483802;0.276388611;0.24152203;0.290624208;0.191519923;0.39921225;0.543279659;0.607387741;0.591366623;0.618313395;0.582600014;0.568913356;0.452473917;0.26912463;0.204477565;0.361074874;0.236868305;0.217254917;0.533041471;0.610753735;0.591366623;0.618815056;0.703911923;0.496380003;0.340659147;0.288706525;0.313641066;0.437262256;0.41770558;0.301820406;0.577166304;0.605319392;0.610822412;0.598748967;0.647854118;0.468954581;0.411124548;0.36140111;0.350038513;0.35920869;0.34696584;0.285367288;0.533041471;0.59385508;0.591366623;0.625378376;0.629751183;0.568913356;0.452473917;0.250252965;0.456107171;0.247195473;0.273175785;0.311429679;0.512518142;0.555576668;0.602049984;0.651717544;0.703911923;0.476091719;0.340659147;0.36140111;0.272083096;0.437262256;0.25134331;0.521848599;0.536251962;0.555576668;0.654638027;0.629192992;0.592128654;0.476091719;0.411124548;0.345701951;0.305017112;0.35920869;0.271959703;0.324241451;0.477955634;0.610753735;0.610822412;0.572121992;0.619074746;0.614931706;0.411124548;0.415457624;0.2378009;0.437262256;0.41770558;0.521848599;0.577166304;0.555576668;0.595915721;0.617967286;0.633214575;0.389391656;0.400481353;0.26912463;0.191219897;0.291206841;0.338293991;0.394435538;0.549288191;0.595641633;0.595915721;0.625378376;0.582600014;0.621884136;0.352711191;0.250252965;0.398872653;0.290624208;0.209234489;0.333342737;0.549288191;0.625556688;0.582574227;0.604018029;0.592128654;0.476091719;0.411124548;0.36140111;0.18940771;0.456592063;0.345743664;0.343483947;0.533041471;0.605319392;0.654638027;0.708414268;0.592128654;0.468954581;0.411124548;0.310050961;0.204842323;0.190995705;0.41770558;0.324241451;0.577166304;0.555576668;0.602049984;0.708414268;0.647854118;0.496380003;0.44963669;0.415457624;0.209280783;0.296287958;0.246745759;0.333342737;0.518171421;0.59385508;0.616069019;0.604018029;0.633214575;0.568913356;0.352711191;0.341622711;0.267747134;0.267037766;0.242078488;0.217254917;0.500371268;0.610753735;0.607983042;0.639409233;0.613189997;0.546349829;0.289483802;0.378350099;0.24152203;0.278854225;0.265690165;0.39921225;0.543279659;0.607387741;0.627282438;0.598748967;0.675445418;0.468954581;0.44963669;0.345701951;0.209280783;0.35920869;0.222510003;0.521848599;0.536251962;0.555576668;0.654638027;0.708414268;0.675445418;0.487854137;0.411124548;0.332905926;0.447895732;0.190995705;0.292059934;0.217254917;0.533041471;0.580580979;0.562109476;0.618313395;0.629751183;0.487854137;0.44963669;0.345701951;0.204842323;0.456592063;0.317433271;0.398504589;0.602735015;0.580580979;0.616069019;0.598748967;0.589911513;0.568913356;0.258395558;0.378350099;0.479054137;0.276698158;0.22743125;0.39921225;0.466844022;0.625556688;0.591366623;0.639409233;0.52095101;0.389391656;0.371240147;0.26912463;0.320160943;0.290624208;0.347699322;0.324241451;0.602735015;0.580580979;0.582574227;0.628693302;0.629751183;0.488013845;0.289483802;0.276388611;0.479054137;0.276698158;0.265690165;0.435010712;0.53980265;0.480761001;0.654638027;0.708414268;0.703911923;0.468954581;0.411124548;0.331311393;0.18940771;0.297496015;0.327506427;0.381950959;0.577166304;0.605319392;0.654638027;0.629192992;0.592128654;0.496380003;0.340659147;0.310050961;0.296819569;0.190995705;0.280187411;0.490098721;0.536251962;0.625556688;0.610822412;0.626480341;0.643323691;0.490621724;0.258395558;0.37232631;0.24152203;0.278854225;0.246763941;0.457417367;0.446719977;0.607387741;0.574352691;0.629192992;0.675445418;0.476091719;0.411124548;0.36140111;0.320160943;0.278854225;0.370426787;0.457417367;0.533041471;0.59385508;0.627282438;0.572121992;0.633214575;0.389391656;0.400481353;0.39407282;0.251710837;0.54867211;0.310886493;0.353158787;0.549288191;0.59331406;0.574352691;0.656629602;0.659118751;0.536886404;0.289483802;0.329894031;0.479054137;0.30974054;0.189859564;0.342281848;0.477955634;0.610753735;0.574260426;0.69015829;0.659118751;0.572541241;0.289483802;0.276388611;0.398872653;0.290624208;0.191519923;0.412127063;0.47536055;0.576208008;0.562109476;0.572121992;0.633214575;0.546349829;0.452473917;0.26912463;0.251710837;0.461598685;0.240272138;0.392801189;0.536251962;0.480761001;0.654638027;0.629192992;0.619074746;0.614931706;0.340659147;0.345701951;0.479054137;0.30974054;0.347699322;0.333342737;0.424653351;0.610753735;0.591366623;0.618313395;0.576402415;0.568913356;0.452473917;0.326028684;0.204477565;0.267037766;0.322385035;0.217254917;0.516495924;0.610753735;0.591366623;0.618313395;0.619074746;0.487854137;0.44963669;0.332905926;0.272083096;0.422217918;0.267536204;0.490098721;0.536251962;0.59385508;0.610822412;0.598748967;0.582600014;0.621884136;0.352711191;0.26912463;0.191219897;0.285314441;0.246745759;0.285367288;0.53980265;0.610753735;0.595915721;0.625378376;0.632660858;0.621884136;0.332325512;0.517836787;0.374104926;0.294158164;0.246745759;0.430312806;0.512518142;0.607387741;0.612697644;0.604018029;0.613189997;0.599486274;0.352711191;0.26912463;0.398872653;0.278854225;0.189859564;0.350310795;0.53980265;0.580580979;0.562109476;0.618815056;0.703911923;0.614931706;0.44963669;0.345701951;0.204842323;0.297496015;0.267536204;0.490098721;0.551043077;0.480761001;0.654638027;0.629192992;0.703911923;0.487854137;0.44963669;0.310050961;0.204842323;0.422217918;0.267536204;0.324241451;0.53980265;0.480761001;0.602049984;0.651717544;0.703911923;0.496380003;0.411124548;0.331311393;0.350038513;0.234106447;0.246745759;0.217254917;0.510795105;0.433381902;0.651727082;0.653503957;0.647232295;0.490621724;0.258395558;0.37232631;0.320160943;0.290624208;0.370426787;0.30094536;0.510795105;0.586040253;0.612697644;0.572121992;0.613189997;0.568913356;0.452473917;0.341622711;0.479054137;0.176287238;0.271959703;0.333342737;0.543279659;0.576208008;0.584558242;0.626480341;0.69126053;0.572541241;0.289483802;0.285158539;0.31922276;0.278854225;0.246745759;0.445462811;0.53980265;0.595641633;0.612697644;0.618815056;0.5990854;0.614931706;0.44963669;0.332905926;0.2378009;0.437262256;0.246745759;0.437425944;0.549288191;0.625556688;0.627282438;0.598748967;0.5990854;0.599486274;0.400481353;0.26912463;0.251710837;0.223952659;0.327506427;0.381950959;0.577166304;0.480761001;0.602049984;0.708414268;0.592128654;0.496380003;0.44963669;0.345701951;0.209280783;0.437262256;0.25134331;0.494038823;0.577166304;0.605319392;0.602049984;0.708414268;0.619074746;0.496380003;0.44963669;0.415457624;0.364527713;0.276698158;0.246763941;0.390227599;0.47536055;0.566375762;0.637175312;0.656629602;0.69126053;0.490621724;0.289483802;0.37232631;0.31975435;0.225893002;0.209234489;0.374532573;0.549288191;0.595641633;0.591366623;0.598748967;0.5990854;0.389391656;0.452473917;0.517836787;0.204477565;0.44042023;0.222961475;0.285367288;0.549288191;0.580580979;0.651727082;0.69015829;0.649661975;0.518096325;0.258395558;0.292556031;0.364527713;0.290624208;0.193663773;0.412127063;0.484320085;0.599238492;0.612697644;0.651717544;0.619074746;0.468954581;0.44963669;0.331311393;0.209280783;0.437262256;0.280187411;0.494038823;0.577166304;0.555576668;0.654638027;0.651717544;0.703911923;0.614931706;0.411124548;0.415457624;0.191219897;0.223952659;0.271959703;0.455017352;0.518171421;0.595641633;0.612697644;0.617967286;0.5990854;0.568913356;0.390714888;0.309670458;0.267747134;0.54867211;0.338293991;0.333342737;0.518171421;0.595641633;0.616069019;0.618313395;0.655504083;0.546349829;0.371240147;0.250252965;0.267747134;0.361074874;0.350867738;0.282890474;0.533041471;0.59385508;0.574352691;0.617967286;0.633214575;0.599486274;0.400481353;0.250252965;0.374104926;0.285314441;0.273175785;0.343483947;0.42923221;0.59385508;0.574352691;0.604018029;0.629751183;0.621884136;0.400481353;0.26912463;0.24041494;0.223952659;0.187524332;0.365486911;0.516495924;0.607387741;0.610822412;0.651717544;0.703911923;0.468954581;0.44963669;0.331311393;0.171176924;0.283013542;0.347699322;0.390227599;0.47536055;0.591886453;0.582574227;0.617967286;0.633214575;0.389391656;0.400481353;0.326028684;0.267747134;0.351332537;0.236868305;0.324241451;0.549288191;0.600567174;0.574260426;0.69015829;0.620405058;0.488013845;0.289483802;0.301255351;0.398872653;0.276698158;0.191519923;0.412127063;0.543279659;0.595641633;0.610822412;0.604018029;0.576402415;0.518096325;0.258395558;0.315291772;0.31922276;0.422306414;0.176146718;0.278113763;0.484320085;0.625556688;0.616069019;0.618313395;0.52095101;0.546349829;0.400481353;0.26912463;0.251710837;0.223952659;0.240272138;0.324241451;0.602735015;0.580580979;0.574260426;0.618815056;0.633214575;0.568913356;0.352711191;0.26912463;0.24152203;0.290624208;0.347699322;0.457417367;0.500371268;0.600567174;0.574352691;0.617967286;0.5990854;0.546349829;0.452473917;0.26912463;0.24041494;0.247195473;0.345743664;0.374532573;0.518171421;0.600567174;0.651727082;0.69015829;0.659118751;0.488013845;0.258395558;0.378350099;0.479054137;0.278854225;0.193663773;0.311429679;0.516495924;0.600567174;0.574260426;0.604018029;0.629751183;0.568913356;0.452473917;0.26912463;0.204477565;0.397969985;0.240272138;0.421061283;0.500371268;0.595641633;0.582574227;0.708414268;0.647854118;0.468954581;0.340659147;0.345701951;0.2378009;0.456592063;0.244415245;0.521848599;0.577166304;0.480761001;0.582574227;0.626480341;0.647232295;0.488013845;0.289483802;0.29577649;0.479054137;0.290624208;0.347699322;0.405559946;0.510795105;0.595641633;0.627282438;0.626480341;0.680366597;0.490621724;0.258395558;0.378350099;0.398872653;0.290624208;0.265690165;0.39921225;0.543279659;0.607387741;0.584558242;0.626480341;0.659118751;0.536886404;0.289483802;0.397575876;0.479054137;0.30974054;0.189859564;0.412127063;0.446719977;0.591886453;0.607983042;0.617967286;0.613189997;0.568913356;0.400481353;0.250252965;0.456107171;0.351332537;0.41770558;0.313319897;0.536251962;0.480761001;0.62845754;0.629192992;0.619074746;0.468954581;0.44963669;0.36140111;0.341549538;0.422217918;0.187524332;0.461383684;0.516495924;0.580580979;0.562109476;0.618815056;0.632660858;0.468954581;0.44963669;0.331311393;0.3275259;0.412483346;0.381662474;0.311429679;0.533041471;0.610753735;0.562109476;0.604018029;0.592128654;0.496380003;0.44963669;0.36140111;0.350038513;0.456592063;0.310886493;0.463520943;0.477955634;0.625556688;0.562109476;0.618815056;0.632660858;0.568913356;0.258395558;0.37232631;0.398872653;0.290624208;0.246763941;0.39921225;0.516495924;0.59331406;0.582574227;0.618815056;0.675445418;0.487854137;0.411124548;0.345701951;0.272083096;0.208975405;0.34696584;0.324241451;0.602735015;0.605319392;0.602049984;0.651717544;0.703911923;0.468954581;0.411124548;0.331311393;0.292762816;0.437262256;0.526500754;0.521848599;0.551043077;0.480761001;0.62845754;0.629192992;0.647854118;0.496380003;0.340659147;0.345701951;0.479054137;0.244694728;0.246763941;0.353158787;0.516495924;0.595641633;0.562109476;0.639409233;0.619074746;0.496380003;0.44963669;0.331311393;0.292762816;0.190995705;0.41770558;0.494038823;0.577166304;0.555576668;0.654638027;0.651717544;0.703911923;0.614931706;0.340659147;0.332905926;0.305017112;0.35920869;0.267536204;0.521848599;0.536251962;0.480761001;0.62845754;0.629192992;0.619074746;0.476091719;0.340659147;0.354077772;0.18940771;0.35920869;0.187524332;0.353158787;0.53980265;0.580580979;0.595915721;0.625378376;0.582600014;0.546349829;0.352711191;0.39407282;0.213476977;0.240396468;0.467655292;0.282890474;0.477955634;0.59385508;0.582574227;0.617967286;0.52095101;0.389391656;0.352711191;0.250252965;0.289276526;0.290624208;0.246763941;0.39921225;0.466844022;0.607387741;0.595915721;0.617967286;0.655504083;0.599486274;0.258395558;0.378350099;0.398872653;0.30974054;0.189859564;0.466174671;0.602735015;0.599238492;0.591366623;0.618815056;0.582600014;0.568913356;0.452473917;0.26912463;0.191219897;0.240396468;0.187524332;0.217254917;0.446719977;0.591886453;0.639868355;0.626480341;0.649661975;0.518096325;0.258395558;0.329894031;0.479054137;0.276698158;0.176146718;0.342281848;0.499347263;0.600567174;0.574352691;0.618815056;0.633214575;0.488013845;0.289483802;0.285158539;0.309831338;0.283013542;0.179862457;0.390227599;0.549288191;0.59385508;0.582574227;0.618815056;0.589911513;0.568913356;0.452473917;0.250252965;0.204477565;0.291206841;0.350867738;0.285367288;0.500371268;0.610753735;0.616069019;0.625378376;0.703911923;0.487854137;0.340659147;0.345701951;0.292762816;0.456592063;0.25134331;0.435010712;0.549288191;0.605319392;0.62845754;0.651717544;0.675445418;0.496380003;0.411124548;0.345701951;0.18940771;0.208975405;0.280187411;0.521848599;0.577166304;0.610753735;0.582574227;0.625378376;0.582600014;0.568913356;0.289483802;0.315291772;0.479054137;0.278854225;0.193663773;0.285367288;0.602735015;0.600567174;0.591366623;0.618815056;0.52095101;0.599486274;0.400481353;0.517836787;0.267747134;0.240396468;0.267536204;0.494038823;0.534351747;0.480761001;0.62845754;0.629192992;0.703911923;0.476091719;0.411124548;0.345701951;0.479054137;0.290624208;0.191519923;0.342281848;0.446719977;0.59331406;0.595915721;0.617967286;0.655504083;0.389391656;0.43096135;0.427567709;0.204477565;0.412483346;0.246745759;0.333342737;0.516495924;0.59385508;0.562109476;0.572121992;0.633214575;0.614931706;0.411124548;0.36140111;0.447895732;0.35920869;0.280187411;0.313319897;0.35840714;0.610753735;0.627282438;0.628693302;0.576402415;0.572541241;0.289483802;0.378350099;0.364527713;0.290624208;0.22743125;0.278113763;0.543279659;0.433381902;0.574260426;0.604018029;0.629751183;0.389391656;0.400481353;0.341622711;0.191219897;0.294158164;0.345743664;0.461383684;0.543279659;0.586040253;0.600795888;0.653503957;0.647232295;0.572541241;0.258395558;0.285158539;0.171176924;0.276698158;0.189859564;0.466174671;0.516495924;0.599238492;0.582574227;0.628693302;0.592128654;0.468954581;0.411124548;0.415457624;0.18940771;0.35920869;0.41770558;0.365486911;0.602735015;0.610753735;0.612697644;0.618313395;0.633214575;0.621884136;0.258395558;0.329894031;0.309831338;0.30974054;0.324333929;0.39921225;0.500371268;0.600567174;0.612697644;0.618313395;0.613189997;0.389391656;0.400481353;0.26912463;0.339510241;0.54867211;0.350867738;0.455017352;0.516495924;0.607387741;0.616069019;0.651717544;0.592128654;0.487854137;0.44963669;0.345701951;0.350038513;0.456592063;0.25134331;0.494038823;0.577166304;0.555576668;0.574352691;0.604018029;0.629751183;0.389391656;0.43096135;0.341622711;0.398872653;0.30974054;0.347699322;0.353158787;0.518171421;0.605319392;0.62845754;0.629192992;0.592128654;0.476091719;0.411124548;0.332905926;0.18940771;0.223952659;0.306993814;0.463520943;0.533041471;0.607387741;0.610822412;0.617967286
